LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,GLOBAL_DATA_COMPLEXITY,GLOBAL_DATA_DENSITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,Defective_N,Defective_Y
-0.2632781483210689,-0.32945959525945573,-0.2724578779579833,-0.3753165487941575,-0.3106187334876409,-0.3167292280125362,-0.3327569506813455,0.280848217346628,-0.3029000626092098,-0.2574821816434792,0.9089818881465949,-0.3604634688477206,-0.24498556519117343,-0.572689369077053,-0.33472637781636777,-0.23918054919582843,-0.2814487413479622,0.7361386886958959,-0.12701131907300775,-0.4761393266234277,-0.21126174629035638,-0.24051101321193827,-0.288656467191998,0.25207641167169703,-0.21126168691706884,-0.23966356078076065,-0.3073632189934563,-0.31974544176578923,-0.3057573675446384,-0.35339994282362314,0.32521150116398234,-0.29489008638150255,-0.2828793938029382,-0.26817166567492773,-0.6019075535854033,-0.3520964975588322,-1.0656410323535186,-0.3473211986697087,1,0
-0.2115239075378257,-0.28218275813202426,-0.1028161642803598,-0.3753165487941575,-0.2906986190574552,-0.2596545877672019,-0.2866111294286479,-0.22657659773265465,-0.2354531590271747,-0.35936747599870417,-1.1911643663923976,-0.3001354940973016,-0.24498556519117343,-0.572689369077053,-0.2910187961861538,-0.23918054919582843,-0.2151000507381023,0.7361386886958959,-0.11858549756125962,-0.3231978692641564,-0.2088412364528413,-0.22710936554719163,-0.26603028388909317,-0.23631370701633303,-0.20884111972961084,-0.22599262391739727,-0.8092592472235507,-0.2713565817922119,-0.2547307051823973,-0.2915591092852792,-0.2573432486090843,-0.2739736416598215,-0.2593893231008911,-0.21663523572296622,0.006112179668006212,-0.2981557617999423,-0.7132991369807272,-0.3042548928350757,1,0
-0.15976966675458248,-0.045798572494867074,-0.2724578779579833,-0.3753165487941575,-0.2508583901970839,-0.05989334690853171,-0.055882023165160284,-0.5648598077855098,-0.1005593518631044,-0.053711592933029205,-0.6582914361362354,-0.1794795445964637,0.06379550445309747,1.2108294742611048,-0.061553992627530356,-0.23918054919582843,0.11664340231119737,0.7361386886958959,-0.047497261522258596,0.16460488420804587,-0.16595252663959284,-0.1064945365644719,-0.09289079426686449,-0.5619071194750197,-0.16595258213421965,-0.10796534268269686,0.07643962612367466,-0.029412281924325222,-0.07613738691455371,-0.20498194233159772,-0.35443570690459536,-0.07788197239406178,-0.10122284704044038,0.0668151290128221,0.7357358595720976,-0.12092191573501834,-0.7837675160552855,-0.07815678720325238,1,0
-0.2632781483210689,-0.32945959525945573,-0.44209959163560686,-0.14448742766302755,-0.3106187334876409,-0.3167292280125362,-0.3327569506813455,-0.1138155277150363,-0.3029000626092098,-0.35936747599870417,-0.6582914361362354,-0.3604634688477206,-0.24498556519117343,-0.572689369077053,-0.33472637781636777,-0.23918054919582843,-0.34779743195782215,-0.5830482406058048,-0.13163193086977285,-0.46808977623609765,-0.21127146848034356,-0.24051101321193827,-0.2906239613922506,0.19781084292858253,-0.21127149514410268,-0.2402967950918077,-0.3073632189934563,-0.31974544176578923,-0.3057573675446384,-0.35339994282362314,0.03393412627744902,-0.2975046419717127,-0.284445398516408,-0.26817166567492773,-0.4803036069347214,-0.3443906781647051,0.18700487407582925,-0.3365546222110504,1,0
-0.2632781483210689,0.0014782646325643678,0.23646726307488725,-0.029072867097462596,-0.1910980469065269,0.08279325370480413,-0.009736201912462753,-0.2829571327414639,0.1692282624650362,0.45571487884309575,0.9089818881465949,-0.0487689326372226,-0.24498556519117343,-0.572689369077053,-0.12711536507285134,-0.23918054919582843,0.1829920929210573,0.7361386886958959,-0.03257293251024726,-0.16639262771896662,-0.19398056792766527,-0.15675071530727178,-0.15486686157482132,-0.39911041324567637,-0.193980623328384,-0.1562095327507935,-1.4587717543448493,0.018976578049252107,0.05142926899104888,-0.05656394183957229,0.13102658457296024,-0.13540219537868464,-0.16542904029270253,-0.023373623403110548,-0.11549176698267569,-0.1710097417968447,-0.12587472901520935,-0.12660638126721452,1,0
-0.31503238910431214,-0.37673643238688714,-0.44209959163560686,-0.3753165487941575,-0.3106187334876409,-0.37380386825787054,-0.378902771934043,1.4648394525316215,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.40068211868133324,-0.24498556519117343,-0.572689369077053,-0.3620436163352515,5.99920237266488,-0.34779743195782215,0.7361386886958959,-0.1286915415445587,-0.5485852801093983,-0.2117657228232314,-0.24386142512812492,-0.29849393819326103,1.0117943740752995,-0.21176577816436096,-0.2445663802260809,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.3905044429466295,0.5193964177550048,-0.31057741992276333,-0.2891434126568174,-0.2939398806509085,-0.7235115002360851,-0.37521395574121363,-1.0656410323535186,-0.3742376398163543,1,0
-0.31503238910431214,-0.37673643238688714,-0.44209959163560686,-0.3753165487941575,-0.3106187334876409,-0.37380386825787054,-0.378902771934043,1.4648394525316215,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.40068211868133324,-0.24498556519117343,-0.572689369077053,-0.3620436163352515,-0.23918054919582843,-0.34779743195782215,0.7361386886958959,-0.14163913823709834,-0.5646843808840585,-0.21188340720851864,-0.2472118370443116,-0.3034126736938925,1.3916533552771009,-0.2118834768887671,-0.24703119173310184,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.3905044429466295,-0.06315833201806191,-0.31580653110318363,-0.29384142679722686,-0.31970809562688923,-0.8451154468867671,-0.3675081363470865,-1.0656410323535186,-0.3742376398163543,1,0
-0.31503238910431214,-0.37673643238688714,-0.1028161642803598,-0.2599019882285925,-0.2906986190574552,-0.37380386825787054,-0.378902771934043,-0.39571820275908226,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.3805727937645269,-0.24498556519117343,-0.572689369077053,-0.34565327322392125,2.256172619548455,-0.34779743195782215,0.7361386886958959,-0.13084123794198418,-0.4903065353051287,-0.2114308665096908,-0.24051101321193827,-0.2925914555925032,0.36060754915792587,-0.2114307497777838,-0.2414091431937528,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.3657681095312919,-0.45152816520010647,-0.2975046419717127,-0.28757740794334763,-0.26817166567492773,-0.6019075535854033,-0.3559494072558958,0.5449842397745853,-0.3527044868990378,1,0
-0.1856467871462041,0.33241612452458447,-0.6117413053132303,0.894243617427057,-0.09149747475559855,0.31109181468614144,0.31328454685641993,0.6755119624082925,0.23667516604707134,-0.35936747599870417,-2.037491961505126,0.0819416793220185,0.6041623763305716,1.7114663425665528,-0.18721328981439556,-0.23918054919582843,0.514735545970357,0.4195338256634878,-0.1261712078372323,0.5809276302407571,-0.17262448706464142,-0.17015236297201844,-0.16568807967621063,-0.6161726882181342,-0.17262449951837416,-0.1700379405803961,0.43071917546256483,0.3576985978642934,0.255535918440013,0.017645058406440414,1.0048587092325603,-0.15370408451015555,-0.17169305914658178,-0.20375112823497585,0.3709240196200519,-0.1478922836144633,1.1493210587179972,-0.1427562459552019,0,1
0.04724729637839033,0.0014782646325643678,0.0668255493972637,0.4325853751647972,-0.05165724589522722,0.13986789395013846,-0.009736201912462753,-0.6212403427943191,0.1692282624650362,0.25194429013264574,0.21938162546214962,0.02161370457159953,-0.24498556519117343,-0.572689369077053,-0.01784641099731637,-0.23918054919582843,0.1829920929210573,0.7361386886958959,0.09546990348353215,-0.013773152375188481,-0.15207190648737182,-0.012683002911245455,0.020240122247659923,-0.5076415507319053,-0.1520718759914264,-0.012606062878899696,-1.4587717543448493,0.11575429799640677,0.10245593135328991,0.0300132251141092,-0.5486206234956177,0.07114769624791564,-0.010394573659191466,0.4275701386765527,0.4925279662707338,-0.005334624823111387,0.26085573534596646,0.002592536236684501,0,1
-0.31503238910431214,-0.37673643238688714,-0.44209959163560686,-0.3753165487941575,-0.3106187334876409,-0.37380386825787054,-0.378902771934043,0.506370357381865,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.40068211868133324,-0.24498556519117343,-0.572689369077053,-0.35658016863147474,-0.23918054919582843,-0.34779743195782215,0.7361386886958959,-0.1538454603098361,-0.5968825824333788,-0.21197208275849017,-0.2505622489604983,-0.308331409194524,2.856823711341191,-0.21197200904330943,-0.24927487379816976,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.3905044429466295,1.0048587092325603,-0.3210356422836039,-0.2985394409376363,-0.34547631060287004,-1.088323340188131,-0.37906686543827717,-1.0656410323535186,-0.3688543515870252,1,0
-0.2632781483210689,-0.32945959525945573,-0.2724578779579833,-0.3753165487941575,-0.27077850462726955,-0.3167292280125362,-0.3327569506813455,-0.6776208778031283,-0.3029000626092098,-0.2574821816434792,0.9089818881465949,-0.3604634688477206,-0.24498556519117343,-0.572689369077053,-0.2800919007786003,-0.23918054919582843,-0.2814487413479622,0.7361386886958959,-0.09328332387202186,-0.28166218926553327,-0.2060963381464621,-0.21035730596625835,-0.23946911218568306,-0.29057927575944753,-0.20609636482756052,-0.20988032866964437,-0.3073632189934563,-0.31974544176578923,-0.3057573675446384,-0.35339994282362314,-0.6457130817911287,-0.24259897457729998,-0.23589925239884393,-0.15221469828301434,0.006112179668006212,-0.3020086714970059,-0.4720154070294397,-0.2934883163764174,1,0
-0.31503238910431214,-0.37673643238688714,-0.6117413053132303,-0.3753165487941575,-0.2906986190574552,-0.37380386825787054,-0.378902771934043,0.05532607731139131,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.4107367811397364,-0.24498556519117343,-0.572689369077053,-0.351116720927698,-0.23918054919582843,-0.34779743195782215,0.7361386886958959,-0.14331936070864928,-0.5002879777854179,-0.21164859767896113,-0.24386142512812492,-0.2955426968928821,0.41487311790104037,-0.21164859566243024,-0.24454069347272273,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.4028726096542983,-0.35443570690459536,-0.30273375315213297,-0.2891434126568174,-0.31970809562688923,-0.966719393537449,-0.3598023169529594,0.06185303283941381,-0.363471063357696,1,0
-0.31503238910431214,-0.37673643238688714,-0.2724578779579833,-0.3753165487941575,-0.2906986190574552,-0.37380386825787054,-0.378902771934043,1.4648394525316215,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.3906274562229301,-0.24498556519117343,-0.572689369077053,-0.3620436163352515,-0.23918054919582843,-0.4141461225676821,-1.9022351699075057,-0.154463189159671,-0.5485852801093983,-0.21190042821075283,-0.2472118370443116,-0.3053801678941451,1.0117943740752995,-0.21190051223045744,-0.2480631291288822,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.37813627623896073,0.5193964177550048,-0.323650197873814,-0.29227542208375706,-0.3583604180908604,-0.7235115002360851,-0.37521395574121363,0.8133278272905031,-0.3742376398163543,1,0
-0.2632781483210689,-0.32945959525945573,-0.44209959163560686,-0.2599019882285925,-0.3106187334876409,-0.3167292280125362,-0.3327569506813455,0.05532607731139131,-0.3029000626092098,-0.35936747599870417,-0.6582914361362354,-0.3604634688477206,-0.24498556519117343,-0.572689369077053,-0.33472637781636777,-0.23918054919582843,-0.34779743195782215,-0.5830482406058048,-0.137315036288254,-0.47968112879385294,-0.21144962259302888,-0.24386142512812492,-0.2945589497927558,0.25207641167169703,-0.2114495918981383,-0.24228137599256716,-0.3073632189934563,-0.31974544176578923,-0.3057573675446384,-0.35339994282362314,0.22811904286847143,-0.30273375315213297,-0.28757740794334763,-0.28105577316291813,-0.4803036069347214,-0.3482435878617687,-0.36095724160793585,-0.3419379104403795,1,0
-0.2374010279294473,-0.23490592100459284,-0.6117413053132303,1.9329746625171418,-0.3106187334876409,-0.23111726764453472,-0.2404653081759504,-0.6212403427943191,-0.2354531590271747,-0.35936747599870417,-1.4419280982776506,-0.3101901565557048,-0.09059503036903799,1.52372751695201,-0.31287258700126075,-0.23918054919582843,-0.14875136012824236,0.7361386886958959,-0.0078143602088642,-0.2636311963979139,-0.19854626894819133,-0.1634515391396451,-0.16372058547595802,-0.3448448445025619,-0.1985463530126391,-0.16213758869971373,0.43071917546256483,-0.22296772181863456,-0.2292173740012768,-0.31629544270061677,-0.35443570690459536,-0.17984964041225684,-0.15290100258494407,-0.036257730891100924,-0.11549176698267569,-0.2557737551322431,2.571091074926285,-0.21812228116580964,1,0
-0.31503238910431214,-0.28218275813202426,-0.6117413053132303,-0.3753165487941575,-0.3106187334876409,-0.28819190788986904,-0.2866111294286479,0.506370357381865,-0.3029000626092098,-0.35936747599870417,-1.1911643663923976,-0.3403541439309143,-0.09059503036903799,2.556291057831996,-0.32379948240881423,-0.23918054919582843,-0.2151000507381023,0.7361386886958959,-0.14616091341788984,-0.3553960708134767,-0.2107365329383501,-0.24051101321193827,-0.288656467191998,-0.18204813827321858,-0.21073643054828262,-0.23966356078076065,1.1688015699185859,-0.2713565817922119,-0.28024403636351786,-0.34103177611595437,1.1990436258235826,-0.30273375315213297,-0.27818137966252876,-0.3068239881388989,-0.23709571363335757,-0.3520964975588322,-1.0656410323535186,-0.3365546222110504,1,0
0.12487865755325514,0.6160771472891731,-0.2724578779579833,-0.14448742766302755,2.079794998134639,0.8247635768941505,0.5901594743726052,-0.39571820275908226,1.0460380090314931,-0.2574821816434792,-1.9434555620481564,0.614838789617386,-0.24498556519117343,-0.572689369077053,0.31542389893306527,-0.23918054919582843,0.5810842365802168,-0.10814094605719243,-0.04843620937400766,0.6037883533407745,-0.10323346017369735,-0.03278547440836539,0.03302883454930181,-0.6161726882181342,-0.10323335814381927,-0.032209522952636904,-1.6359115290142943,0.6480317577057574,0.7147758797001823,0.5989488936668733,-0.6457130817911287,0.0005546953122421335,0.05224561487960089,0.002394591572870211,0.7357358595720976,0.6342483848894405,1.7074306209884986,0.30405667707911554,1,0
-0.31503238910431214,-0.37673643238688714,-0.6117413053132303,-0.3753165487941575,-0.3106187334876409,-0.37380386825787054,-0.378902771934043,-0.22657659773265465,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.4107367811397364,-0.24498556519117343,-0.572689369077053,-0.34565327322392125,-0.23918054919582843,-0.4141461225676821,-1.9022351699075057,-0.166373001384488,-0.5968825824333788,-0.2119884441431146,-0.2505622489604983,-0.3093151562946503,2.856823711341191,-0.21198852816252434,-0.2501247702897162,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.4028726096542983,0.22811904286847143,-0.31842108669339375,-0.30167145036457593,-0.3583604180908604,-1.3315312334894946,-0.37136104604415004,-1.0656410323535186,-0.3580877751283669,1,0
-0.10801542597133929,0.0014782646325643678,-0.1028161642803598,0.08634169346810236,-0.17117793247634122,-0.0028187066631973757,-0.009736201912462753,-0.7340014128119374,-0.03311244828106925,0.15005899577742077,-0.125418505880073,-0.11915156984604473,0.1409907718641652,1.3985682998756477,0.0695687522631116,-0.23918054919582843,-0.08240266951838242,-0.42474580908960063,-0.07146514089585297,0.5355281660562157,-0.13280870626300317,-0.0830416531511653,-0.03484971535941283,-0.6161726882181342,-0.13280877620819165,-0.08236681773823551,0.19453280923663815,0.018976578049252107,-0.025110724552312676,-0.14314110879325379,-0.5486206234956177,-0.03866363854090982,-0.03231863964776879,-0.06202594586708168,0.4925279662707338,-0.0014817151260478215,-0.39139958136814496,0.07257528321796314,1,0
-0.2374010279294473,-0.37673643238688714,-0.44209959163560686,-0.2599019882285925,-0.2906986190574552,-0.37380386825787054,-0.378902771934043,0.05532607731139131,-0.37034696619124496,-0.35936747599870417,0.9089818881465949,-0.40068211868133324,-0.24498556519117343,-0.572689369077053,-0.35658016863147474,-0.23918054919582843,-0.34779743195782215,0.7361386886958959,-0.15073210690666816,-0.5379598735981227,-0.21185365271851364,-0.2472118370443116,-0.3034126736938925,0.848997667845956,-0.2118535359851901,-0.2472210503448796,1.1688015699185859,-0.36813430173936657,-0.3567840299068794,-0.3905044429466295,-0.45152816520010647,-0.31580653110318363,-0.29384142679722686,-0.33259220311487964,-0.8451154468867671,-0.3559494072558958,1.1893470980323462,-0.363471063357696,0,1
1.366980436351092,1.2779528670732134,0.0668255493972637,10.24282302323782,2.518037515598724,0.938912857384819,1.5130758994265558,-0.7340014128119374,1.0460380090314931,0.8632560562639957,-1.2538552993637109,1.0974625876207378,0.6041623763305716,0.27213534618839025,1.1731851884260147,-0.23918054919582843,2.3061501924365753,0.6833712115238278,0.0166229930906047,2.6296991948240063,0.9260588375113054,0.6205448492480332,0.7924815958468048,-0.7247038257043631,0.9260587640183778,0.6209230874240951,-0.9273524303365142,0.8415871976000668,0.8168292044246643,0.9452575614815993,-0.7428055400866398,0.8633580400815851,0.7444196982332564,0.7239046109003314,3.1678147925857356,1.8556207588585905,1.4858780371780873,1.6337288697234096,0,1
-0.2374010279294473,-0.23490592100459284,-0.6117413053132303,-0.2599019882285925,-0.2906986190574552,-0.23111726764453472,-0.2404653081759504,0.280848217346628,-0.2354531590271747,-0.35936747599870417,-1.4419280982776506,-0.3101901565557048,-0.09059503036903799,1.52372751695201,-0.30194569159370727,-0.23918054919582843,-0.14875136012824236,0.7361386886958959,-0.12624533529921247,-0.30870867856696227,-0.20903525006718715,-0.22710936554719163,-0.26898152518947205,-0.23631370701633303,-0.2090352193803859,-0.22849764077750054,0.43071917546256483,-0.22296772181863456,-0.2292173740012768,-0.31629544270061677,0.42230395945949356,-0.27658819725003164,-0.26252133252783066,-0.24240345069894698,-0.11549176698267569,-0.3135674005881966,-0.31416623790242915,-0.30963818106440477,1,0
2.7125906967154156,0.710630821544036,2.4418095408839933,0.5479999357303622,2.318836371296867,0.5393903756674788,0.7285969381306977,-1.0722846228647926,0.37156897321114163,1.0670266449744457,-0.34483677127966944,1.368938473997623,0.6813576437416392,0.9918008443774714,2.5554374574815317,-0.23918054919582843,0.05029471170133744,-1.1634904894985532,0.42350863189986093,1.2313313015370269,0.9636482511453937,1.320780939731045,1.5863655056487282,-0.6704382569612487,0.9636482779031152,1.3205766417631994,-0.24831662743697458,0.6480317577057574,0.45964256788897717,1.4894568966190258,-1.1311753732686842,1.4359457143376038,1.665230469753504,1.3423417703238696,1.3437555928255072,2.668584704939003,0.10187907215376296,2.543504580480032,0,1
